"","name","date","comment","score"
"1071","½Å³ª°í","2020³â 10¿ù 31ÀÏ"," ´À·ÁµÚÁö°Í´Ù",1
"1072","¹éÁö¿¬","2020³â 10¿ù 31ÀÏ"," ¾Û µðÀÚÀÎµµ ±ò²ûÇÏ°í º¸±âµµ ÆíÇÏ°í ÀÏ´Ü Áö¹® ·Î±×ÀÎÀ¸·Î ¾Û¿¡ Á¢±ÙÇÒ¼ö ÀÖÀ¸´Ï º¸¾È¸é¿¡¼­µµ ¾È½ÉÀÌ µÇ¼­ ÁÁ¾Æ¿ä. Àú´Â ÁÖ·Î °èÁÂÀÌÃ¼½Ã nh½º¸¶Æ®¹ðÅ·À» ÀÚÁÖ »ç¿ëÇÏ´Âµ¥ Å¸°èÁÂ ÀÌÃ¼½Ã¿¡µµ ¼ö¼ö·áµµ ¾Èµé°í ¾ÆÁÖ À¯¿ëÇÏ°Ô Àß »ç¿ëÇÏ°í ÀÖ¾î¿ä. ÀûÀº ±Ý¾×µé ¹Ù·Î ¼Û±ÝÇÏ±â ³Ñ ÆíÇØ¿ä. ¾ÕÀ¸·Îµµ ÁÁÀº ÇýÅÃµé ±â´ëÇÒ²²¿ä. È­ÀÌÆÃ~^^",5
"1073","ÇÑÅäÅä","2020³â 10¿ù 31ÀÏ"," Àü¹ÝÀûÀ¸·Î Àüº¸´Ù ºÒÆÝÇÔ",1
"1074","ÀÓ¹Î°æ","2020³â 10¿ù 31ÀÏ"," ÀÌÃ¼ÇÒ¶§ Ä«¹ðÃ³·³ ÆíÇØÁ³³×¿ä!",5
"1075","ÂÄÀÌÂðÀÌ","2020³â 10¿ù 31ÀÏ"," ³óÇùÀºÇà ÀÌ¿ëÇÏ´Âµ¥, ½º¸¶Æ®¹ðÅ· ´öºÐ¿¡ ³Ê¹« ÆíÇØ¿ä. ºü¸£°í °£ÆíÇÏ°Ô ÀºÇàº¼ÀÏ ³¡!!! ¼¼»óÆíÇÑ NH½º¸¶Æ®¹ðÅ· °¨»çÇÏ°í, ÀÀ¿øÇÕ´Ï´Ù<U+2764>",5
"1076","±èÀÎ¼·","2020³â 10¿ù 31ÀÏ"," °£ÆíÇØ¼­ ÁÁ¾Æ¿ä",4
"1077","ÀÌ¸¶¸°","2020³â 10¿ù 31ÀÏ"," ³óÇùÀº ¿ÉÆ¼¸Ó½º Áø»ó¹àÈ÷´Âµ¥ ÇùÁ¶ÇØ¾ßÇÒ°Í",1
"1078","Ki nA","2020³â 10¿ù 31ÀÏ"," ÈÞ´ëÆù ÀÎÁõÀ» 8¹ø Çß´Âµ¥ ÇÑ¹øÀ» ¾ÈµË´Ï±î ÀÌÀ¯µµ ¸ð¸£°ÚÀ½ ¹¹ °¡ÀÔÀ» ÇÒ ¼ö°¡ ¾øÀ¸´Ï µý°Å ÀÖÀ¸³ª ¸¶³ª",1
"1079","À±¹Ì°æ","2020³â 10¿ù 31ÀÏ"," ¿ÏÀü ÃÖ¾ÇÀÇ ¾Û. ·Îµù 90ÆÛ¼¾Æ®¿¡¼­ ´õ ÀÌ»ó ÁøÇàÀÌ ¾ÈµÊ. ´Ù½Ã ¾Û ±ò¾Æµµ ¾ÈµÊ. ÃÖ¾Ç Áß ÃÖ¾Ç",1
"1080","±Ç³ªÇý","2020³â 10¿ù 30ÀÏ"," °øÀÎÀÎÁõ¼­ ÇÏ³ª·Î ÀºÇàÀ» Á÷Á¢ ¹æ¹®ÇÏÁö ¾Ê°íµµ °Å·¡³»¿ª, ÀÜ°í¸¦ °£ÆíÇÏ°Ô È®ÀÎÇÒ ¼ö ÀÖ¾î¼­ Á¤¸» ÁÁ¾Æ¿ä!! °¡²û ¹ã´ÊÀº ½Ã°£¿¡ ÀÌ¿ëÀÌ Á¦ÇÑµÇ´Â ºÎºÐ¸»°í´Â ºÒÆíÇÑ Á¡µµ ¾ø±¸¿ä ¾ÕÀ¸·Îµµ ²ÙÁØÈ÷ °è¼Ó ÀÌ¿ëÇÒ °èÈ¹ÀÔ´Ï´Ù¤¾¤¾",5
"1081","ÇØÇÇ³×*","2020³â 10¿ù 30ÀÏ"," NH½º¸¶Æ®¹ðÅ· ¸Þ´º°¡ ÀÌÇØÇÏ±â ½±°Ô µÇ¾îÀÖ¾î »ç¿ëÇÏ±â Æí¸®ÇÏ°í µðÀÚÀÎÀÌ ±ò²ûÇØ¿ä! Å¸ÀºÇàµµ NH½º¸¶Æ®¹ðÅ·¿¡¼­ ÇÒ ¼ö ÀÖ¾î °£ÆíÇÏ°í ÁÁ³×¿ä!",5
"1082","±èÁø»ï","2020³â 10¿ù 30ÀÏ"," Âü ÆíÇÕ´Ï´Ù",5
"1083","ÀÌÀºÇÏ","2020³â 10¿ù 30ÀÏ"," °£Æí ºñ¹Ð¹øÈ£ ÀÔ·ÂÀ¸·Î »ç¿ëÇÏ±â Æí¸®ÇÏ°í ÁÁ³×¿ä. ¾ÕÀ¸·Îµµ ¸¹Àº ¹ßÀü ¹Ù¶ó°í ÁÁÀº ÀÌº¥Æ®µµ ¸¹ÀÌ ¿­¾îÁÖ¼¼¿ä.",5
"1084","3202 kys","2020³â 10¿ù 30ÀÏ"," ±×Àüº¸´Ù ¸øÇÏ³×¿ä..",1
"1085","µ¿³²¿Á","2020³â 10¿ù 30ÀÏ"," »ç¿ëÆí¸®ÇÏ°í ÁÁ¾Æ¿ä",5
"1086","a","2020³â 10¿ù 30ÀÏ"," ¾Æ´Ï °èÁÂ°³¼³ÇÏ´Âµ¥ Àü»ê½Ã½ºÅÛ¿À·ù´Ù ¹º ¿À·ù°¡ ÀÌ¸®¸¹½À´Ï±î? ³óÇùÀÌ ¾µµ¥¾øÀÌ ¾ÛÀº ¸¹ÀÌ ¸¸µé¾ú´Âµ¥ ¾Ë¸ÍÀÌ°¡ ÇÏ³ªµµ ¾ø³× ¹º. ºø½æ ½ÃÀÛÇÏ·Á´Âµ¥ ³óÇù¾Û ¶§¹®¿¡ ¹ú½áºÎÅÍ Ç÷¾Ð ¿À¸£³×¿ä. ÀúÇ÷¾ÐÀÌ¿´´Âµ¥ °¨»çÇÕ´Ï´Ù. ¹øÃ¢ÇÏ¼¼¿ä.",1
"1087","°ûÀºÈñ","2020³â 10¿ù 30ÀÏ"," Àü¿¡´Â ÀÔÃâ±Ý ³»¿ª¾Ë¸²À» µû·Î ¾Ë¼ö¾ø¾î ºÒÆíÇß´Âµ¥ ¾îÇÃÀ»ÅëÇØ ¹Ù·Î¹Ù·Î¾Ë¼öÀÖ¾î³Ê¹«ÆíÇÏ°í ÁÁ¾Æ¿ä",5
"1088","ÃÖÈñÀ±","2020³â 10¿ù 30ÀÏ"," ³Ê¹« ÆíÇØ¿ä °£Æí¹øÈ£µî·ÏÇÏ°í º¸¾ÈÄ«µå¾øÀÌ °èÁÂÀÌÁ¦°¡´ÉÇØ¼­ ³Ê¹« ÆíÇØ¼­ ÁöÀÎµé¿¡°Ôµµ ÃßÃµÇß½À´Ï´Ù",5
"1089","³²°æ¾Æ","2020³â 10¿ù 30ÀÏ"," Æí¸®ÇÏ°í ´Ù¾çÇÑ ±â´É¿¡ ¸¸Á·ÇÕ´Ï´Ù",5
"1090","¿¬¾Æ","2020³â 10¿ù 30ÀÏ"," ½ÇÇàÇßÀ» ¶§ ±ò²ûÇÑ È­¸éÀÌ ¸¶À½¿¡ µé¾î¿ä. ³ª¸¸ÀÇ °£Æíºñ¹Ð¹øÈ£¼³Á¤À¸·Î ´õ¿í ½±°Ô ·Î±×ÀÎ °¡´É! ÁÖ·Î ÀÌÃ¼¼­ºñ½º¸¦ ¸¹ÀÌ ÀÌ¿ëÇÏ´Âµ¥ Æí¸®ÇÏ°Ô °èÁÂ±¸ºÐµµ µÇ¾î ÀÖ¾î¼­ ÁÁ³×¿ä. ³»°èÁÂ¹øÈ£µµ ´Ù ³ª¿ÍÀÖ¾î¼­ °Ë»öµµ ÆíÇÏ°í¿ä. ¿À·§µ¿¾È ²ÙÁØÈ÷ ¾Ö¿ëÁßÀÔ´Ï´Ù.",5
"1091","ÀÌÀ¯À¯","2020³â 10¿ù 30ÀÏ"," »ç¿ëÇÏ±â Æí¸®ÇÏ³×¿ä",5
"1092","ÄãÀÚ¹«»Ú±î","2020³â 10¿ù 30ÀÏ"," ³óÇù ¹ðÅ·¸¸ »ç¿ëÇÏ°íÀÕ¾î¿ä. Á¤¸» ½±°í ºü¸£°Ô º¯ÇÑ°Í °°¾Æ¿ä. ³óÇù°úÇÔ²² ³» »îµµ Ä¿°¡±æ...^^",5
"1093","À±ÁöÇý","2020³â 10¿ù 30ÀÏ"," Áö¼ÓÀûÀÎ ¾÷±×·¹ÀÌµå·Î °³¼±ÀÌ ÀßµÇ¾îÀÖ°í ÀÏ´Ü »ç¿ëÀÌ Æí¸®ÇÏ´Ù´ÂÁ¡ ÀÌ ¬ž¿À~!!!!! °£´ÜÇÏ°í ´©±¸³ª ½±°Ô ÀÌ¿ëÀÌ µÇ´Ï °­ÃßÇÒ¸¸ÇÕ´Ï´ç^^ ³óÇù –ØÀÌÆÃ!!!",5
"1094","Á¤ÁöÇý","2020³â 10¿ù 30ÀÏ"," ¾÷µ¥ÀÌÆ® ÈÄ ´õ ±ò²ûÇÏ°í Æí¸®ÇØÁ³³×¿ä. ´«ÀÌ ´õ Æí¾ÈÇÑ ÃÊ·Ï»öÀ¸·Î ¹Ù²î¾î º¸±â ÁÁ½À´Ï´Ù.",5
"1095","ÀÌµ¿Èñ","2020³â 10¿ù 30ÀÏ"," NH½º¸¶Æ®¹ðÅ· ¾Û »ç¿ëÇÏ±â Æí¸®ÇÏ°í ÁÁ¾Æ¿ä",5
"1096","Á¤ÇýÁ¤","2020³â 10¿ù 30ÀÏ"," Æí¸®ÇÏ°Ô Àß »ç¿ëÇÏ°í ÀÖ¾î¿ä ~",5
"1097","Shin Ji Hong","2020³â 10¿ù 30ÀÏ"," ½º¸¶Æ®¹ðÅ·Àº °ÅÀÇ ÇÊ¼ö¾ÛÀÌÁÒ. ±×Áß NH´Â Æ÷ÀÎÆ® ÁÖ´Â ÀÌº¥Æ®µµ ¸¹°í, ³óÇùÇÏ³ª·Î ¸¶Æ® ÇýÅÃµµ ¸¹°í, ¿ÀÇÁ¶óÀÎÀ¸·Î ÁöÁ¡ÀÌ ¸¹¾Æ¼­ ¿¬°èÇØ¼­ ¾²±âµµ ÆíÇØ¿ä.",5
"1098","¹Ú¼ºÈñ","2020³â 10¿ù 30ÀÏ"," ³óÇùÀÎÅÍ³Ý¹ðÅ·Àº ³ªÀÇ Æí¸®ÇÑ À¥ÀºÇà ÁÖ°Å·¡ ÀºÇàÀÌ¿©¼­ ¼ö¼ö·á¸éÁ¦ ³ªÀÇ ÀÎ»ýÆÄÆ®³Ê",5
"1099","ÇÑ¿øÈ­","2020³â 10¿ù 30ÀÏ"," ±ò²ûÇÏ°í º¸±âÁÁ¾Æ¿ä. Æí¸®ÇÏ°Ô ÀÌ¿ëÇÏ°í ÀÖ½À´Ï´Ù",5
"1100","Á¤¾Æ¸§","2020³â 10¿ù 30ÀÏ"," ÆíÇÏ°í »ç¿ëÇÏ±â °£ÆíÇØ¼­ ÁÁ¾Æ¿ä ³óÇùÇÏ¸é ½º¸¶Æ®¹ðÅ·ÀÌ¶ó ÆíÇØ¿ä",4
"1101","¼ûÁö¸¶¿ä","2020³â 10¿ù 30ÀÏ"," ¾÷µ¥ÀÌÆ®ÇÏ°í °è¼Ó ¾îÇÃÀÌ ½ÇÇàÀÌ ¾ÈµÇ³×¿ä",1
"1102","±è¹Ì¼±","2020³â 10¿ù 30ÀÏ"," ²ÙÁØÇÑ ¾÷µ¥ÀÌÆ®·Î ÈÎ¾À ±ò²ûÇØÁö°í ÀÖ¾î »ç¿ëÀÌ Æí¸®ÇÏ³×¿ä~~!^^ ÀÌº¥Æ®µµ ´Ù¾çÇØ¼­ ´çÃ· ¼Ò½Äµµ ±â´Ù·ÁÁö°í ÆÝµå¼öÀÍ·ü µî Á¶È¸°¡ ³Ê¹« °£ÆíÇØ¿ä!",5
"1103","ÀåÈñ¿µ","2020³â 10¿ù 30ÀÏ"," ´Ã ¾Ö¿ëÇÏ´Â ¾ÛÀÌ¿¹¿ä~~ »ç¿ëÇÏ±â ÆíÇÏ°í °£°áÇÏ°í ÇÑ ¹ø¿¡ ÀÛ¾÷°¡´É ¾ÆÁÖ ¸¾¿¡ µé¾î¿ä^^",5
"1104","EJ P","2020³â 10¿ù 30ÀÏ"," ÀÌÃ¼ÇÒ¶§ ºü¸£°í »ç¿ëÀÌ Æí¸®ÇØ¿ä.",5
"1105","hwa sun kim","2020³â 10¿ù 29ÀÏ"," NH½º¸¶Æ®¹ðÅ· ¿À·¡ »ç¿ëÇÏ°í ÀÖ´Âµ¥ »ç¿ë¿¡ ¸¸Á·°¨À» °¡Áö°í ÀÖ½À´Ï´Ù~ ¿øÇÏ´Â ¸Þ´º¸¦ ½±°Ô Ã£À» ¼ö ÀÖÀ»»Ó´õ·¯ ´Ù¾çÇÑ ÀÌº¥Æ®±îÁö ÀÖ¾î¼­ ÁÁ¾Æ¿ä~ ¸Å¹ø ¾÷µ¥ÀÌÆ®·Î Æí¸®ÇÔ°ú »õ·Î¿òÀ» Á¦°øÇØÁà¼­ ¸¸Á·½º·´½À´Ï´Ù!",5
"1106","Syz22aaÀÌÀº°æ","2020³â 10¿ù 29ÀÏ"," È¨È­¸é¿¡¼­ ¼±ÅÃÇÏ´Â ÀÚÁÖ»ç¿ëÀÌÃ¼ ¿Ö »°³ª¿ä?",1
"1107","Á¤¿¹ÁÖ","2020³â 10¿ù 29ÀÏ"," »ç¿ëÇÏ±â ÆíÇØ¿ä ÁÁ¾Æ¿ä~~",5
"1108","ÀÌÃ¶Àç","2020³â 10¿ù 29ÀÏ"," ÀºÇàÀÌ¸é ÅÂ½ºÅ·À» °í°´¿¡°Ô ½ÃÅ°Áö ¸¿½Ã´Ù.",1
"1109","HyoJun Lee","2020³â 10¿ù 29ÀÏ"," ¹ðÅ· ÀÌ¿ë ÀÚÃ¼°¡ ºÒ°¡. ¸ðµç ¾ÛÀÌ ¾È µÊ. ¾Û °ü¸® ¾ÈÇÏ°í ¾Þ¹«»õÃ³·³ °°Àº ´äº¯¸¸ ´Ù´Â Áß",1
"1110","Taeheon Hwang","2020³â 10¿ù 29ÀÏ"," ¾ÆÁÖ ÆíÇØ¿ä",5
"1111","¾øÀ½¾øÀ½","2020³â 10¿ù 29ÀÏ"," ±»",4
"1112","Â÷Â÷","2020³â 10¿ù 29ÀÏ"," NH½º¸¶Æ®¹ðÅ· ¾îÇÃ ¸¹ÀÌ »ç¿ëÇÕ´Ï´Ù. ³óÇù°ú Áö¿ª³óÇù °°ÀÌ º¼¼öÀÖ°í ÀÌº¥Æ®µµ ´Ù¾çÇØÁö°í ¿ì¼± ¾îÇÃ ±¸µ¿ÀÌ Á» »¡¶óÁø°Í°°¾Æ¿ä. ¾ÕÀ¸·Îµµ Àß »ç¿ëÇÏ°Ú½À´Ï´Ù~^^",5
"1113","±èÇý¿ø","2020³â 10¿ù 29ÀÏ"," NH½º¸¶Æ®¹ðÅ·Àº °£ÆíÇÏ°í ±ò²ûÇÏ°Ô ÀßµÇ¾îÀÖ¾î¼­ Àß»ç¿ëÇÏ°í ÀÖ¾î¿ä~~",5
"1114","±è¹®¼ö","2020³â 10¿ù 29ÀÏ"," ¿À·£¸¸¿¡ ¼¼·Ó°Ô µðÀÚÀÎµÈ ¹ðÅ·¾Û¿¡³×¿ä ³óÇùÀÌ ÁÖ°Å·¡ ÀºÇàÀÎµ¥ »õ·Î¿î ±âÁØÀ¸·Î ±ÝÀ¶¾÷¹«Ã³¸®ÇÒ¼ö ÀÖ¾î¼­ ¸Å¿ì ±â»Þ´Ï´Ù",5
"1115","¹Î¼ø¼±","2020³â 10¿ù 29ÀÏ"," ¹ðÅ·¿¡¼­ ÀÚ»ê°ü¸®±îÁö ½±°í»¡¶ó¼­ÁÁ¾Æ¿ë^^",5
"1116","kyungwan nam","2020³â 10¿ù 29ÀÏ"," ¹Ï°í ÀÌ¿ëÇÏ´Â NH½º¸¶Æ®¹ðÅ·!",5
"1117","¼ÒÁßÇÑ","2020³â 10¿ù 29ÀÏ"," NH Bank Á¡Á¡ ´õ Æí¸®ÇØÁö´Â°Í°°¾Æ¿ä~^^ ¹Ù»Û»ýÈ°¼Ó °£ÆíÇÏ°í ½±°í ºü¸£°Ô ÇÒ ¼ö ÀÖ¾î¼­ ³Ê¹« ÁÁ¾Æ¿ä~ ¾ÕÀ¸·Îµµ °è¼Ó ÀÀ¿øÇÏ°Ú½À´Ï´Ù~",5
"1118","¼ÒÇÇ¾Æ.","2020³â 10¿ù 29ÀÏ"," ´Ã Æí¸®ÇÏ°Ô ÀÌ¿ëÇÕ´Ï´Ù! ÇÑ´«¿¡ º¼ ¼ö ÀÖ´Â ¸Þ´º¹öÆ°°ú ±ò²ûÇÑ µðÀÚÀÎÀÌ ¸¾¿¡ µå³×¿ä",5
"1119","Àå¼ºÃ¶","2020³â 10¿ù 29ÀÏ"," ÀÌÃ¼, °èÁÂÁ¶È¸°¡ ÆíÇÏ°í ¾ÛÀÌ ½±°Ô µÇ¾îÀÖ¾î¼­ ¾î·ÆÁö¾Ê°Ô »ç¿ëÇÏ°íÀÖ¾î¿ä!",5
"1120","À¯°æÁø","2020³â 10¿ù 29ÀÏ"," ÀºÇà¿¡ °¡Áö ¾Ê°íµµ ½º¸¶Æ®ÆùÀ¸·Î ÆíÇÏ°Ô °£´ÜÇÑ ¾÷¹«¸¦ º¼ ¼ö ÀÖ¾î¼­ ÁÁ³×¿ä! Àû±ÝÀÌ³ª ¿¹±Ýµî »óÇ°°¡ÀÔµµ ÁÁ¾Æ¿ä~ ¾÷µ¥ÀÌÆ® µÈ µÚ·Î È­¸é±¸¼ºµµ ´õ ÁÁ¾ÆÁø °Í °°¾Æ¿ä!^^",5
"1121","clim the","2020³â 10¿ù 29ÀÏ"," ÁÖ°èÁÂ¶ó ¾îÇÃ °ÅÀÇ ¸ÅÀÏ¾²´Âµ¥ ÆíÇÏ°í ÁÁ¾Æ¿ä",5
"1122","NitO Bo","2020³â 10¿ù 29ÀÏ"," ¾î·ÆÁö ¾Ê°í Æí¸®ÇØ¼­ ÀÚÁÖ »ç¿ëÇÏ°í ÀÖ½À´Ï´Ù.",5
"1123","¹Ú¿ëÁø","2020³â 10¿ù 29ÀÏ"," ¹Ï°í¾²´Â ³óÇù½º¸¶Æ®¹ðÅ· ÀÌº¥Æ® ´çÃ»µÇ°ÔÇØÁÖ¼¼¿ä",5
"1124","±è¿µÁ¤","2020³â 10¿ù 29ÀÏ"," »ç¿ëÇÏ±â Æí¸®ÇÑ ¹ðÅ·¾ÛÀÔ´Ï´Ù. ¿©·¯ÀºÇà¾ÛµéÀÖÁö¸¸ Àü ¿¬·É´ë¸¦ ¾Æ¿ì¸£¸ç ¸ðµç »ç¿ëÀÚ°¡ ÆíÇÏ°Ô ¾µ ¼ö ÀÖ¾î¿ä! ÀúÈñ ÇÒ¸Ó´Ïµµ ¿À·ÎÁö ³óÇù¹ðÅ·¸¸ ¾²½Ã³×¿ä! ±ò²ûÇÑ ÀÎÅÍÆäÀÌ½º¿Í »ç¿ëÆí¸®ÇØ¼­ ÁÁ¾Æ¿ä!",5
"1125","¹é½ÂÀº","2020³â 10¿ù 29ÀÏ"," ¾÷µ¥ÀÌÆ®ÇÏ°í³ª¼­ ¾î»öÇØ¼­ ±×·±Áö´Â ¸ð¸£°ÚÁö¸¸ ¹º°¡ ´õ ºÒÆíÇÑ°Å °°¾Æ¿ä¤Ð¤Ñ¤Ð±×¸®°í °°Àº È¯°æ¿¡¼­ »ç¿ëÇÏ´Âµ¥µµ ·ÎµùÀÌ ´À¸®°Å³ª ¹ö¹÷°Å¸²ÀÌ ½ÉÇØ¿ä¤Ð¤Ñ¤Ð ±×·¡µµ ÁÖ°Å·¡ ÀºÇàÀÎ ¸¸Å­ ÀÚÁÖ »ç¿ëÇÑ´ä´Ï´Ù~ ³óÇù È­ÀÌÆÃ!!",3
"1126","·ùÀº¹Ì","2020³â 10¿ù 29ÀÏ"," ÀûÀÀµÉ·Á°íÇÏ¸é ¾÷±×·¹ÀÌµåµÇ°í ¹èÄ¡°¡ ¹Ù²¸¼­ ÈûµéÁö¸¸.. ÁøÂ¥ Àß¾²°íÀÖ¾î¿ä..",5
"1127","±è¿µ´Ü","2020³â 10¿ù 29ÀÏ"," ¿À·ù°¡ ³Ê¹« ÀÚÁÖ³ª´Â°Å °°¾Æ¿ä ÀºÇàÀ» ÀÚÁÖ ¸ø°¡¼­ ÀÜ¾×Á¶È¸¸¦ ÀÚÁÖ ÇÏ´Âµ¥ ¿À·ù³ª¸é ±Ý¾×µµ °èÁÂµµ ¾Æ¹«·± Á¶È¸µµ ¾ÈµÇ³×¿ä ±×°Å¸¸ »©¸é ²Ï ½º¸¶Æ®ÇÑ ¼­ºñ½º",3
"1128","Áö±ØÈ÷³» °üÁ¡","2020³â 10¿ù 29ÀÏ"," ³» µ· ³» ¿ù±ÞÀÌ ¼ø½Ä°£¿¡ ºüÁ®³ª°¡´Â°É ½Ç½Ã°£À¸·Î °ü¶÷ÇÒ¼öÀÖ´Â ¾Û ³²Àº ÀÜ°í¸¦ º¸¸ç °øÆ÷¿Í Àý¸Á, ÁÂÀý »ï¹ÚÀÚ¸¦ ÇÑ¹ø¿¡ ´À³¥¼öÀÖ°í ±× Ãæ°ÝÀº ÁßÇÐ±³ ÇÐÃ¢½ÃÀý °úÇÐ ¼±»ý¿¡°Ô ¾Æ¹« ÀÌÀ¯¾øÀÌ ¼Õ¹Ù´ÚÀ¸·Î µÞÅë¼ö¸¦ ¸ÂÀº°Í°ú °°´Ù. (¼±»ý´Ô ¿Ö ±×·¯¼Ì¾î¿ä.. °øºÎ°¡ »îÀÇ ÀüºÎ´Â ¾Æ´ÏÀÝ¾Æ¿ä..) ´Ù¸¸ µ·ÀÌ ¸¹°Å³ª °Ç¹°ÁÖ¸é µ·ÀÌ ½×ÀÌ´Â°É Áñ±â¸ç ÈÞÁö ´ë¿©¼¸ÀåÀº »Ì¾ÒÀ»µí...¤µ¤µ #ÀÌº¥Æ® ÀÀ ²¨Á®~ ¾ÈÇØ #ÀÎ½ºÅ¸µµ ¾ø¾î ¾ÈÇØ~",5
"1129","donghyun kim","2020³â 10¿ù 29ÀÏ"," ÁÖ°Å·¡°èÁÂ·Î »ç¿ëÁßÀÎµ¥ »ç¿ëÇÏ±â Æí¸®ÇÏ³×¿ä",5
"1130","¹éÇö¿µ","2020³â 10¿ù 29ÀÏ"," 2014³âºÎÅÍ ÇÑ¿ì¹°¸¸ÆÍ¾î¿ä¤¾¤¾Áö±ÝÀº ´õ»õ·Ó°Ô ¹Ù²î¾ú´Âµ¥ ÇÑ´«¿¡º¸±â ÆíÇØ¿ä~ Àû±Ýµµ ½±°Ô°¡ÀÔÇÒ¼öÀÖ°í ÀÜ¾×µµ ÇÑ´«¿¡ ´ëÃâµµ ÇÑ´«¿¡ ÀÚ»êµµ ÇÑ´«¿¡ ¤¾¤¾ÇÑ´«¿¡ ºÎÀÚ°¡ µÇÁø¾Ê°ÚÁö¸¸ ½º¸¶Æ®¹ðÅ· ¿­½ÉÈ÷ ÀÌ¿ëÇØ¼­ ºÎÀÚµÇ²²¿ë<U+270C><U+270C>",5
"1131","Á¤¼öÈñ","2020³â 10¿ù 29ÀÏ"," ÁÖ°Å·¡ÅëÀåÀÌ ³óÇùÀÌ¶ó¼­ ½º¸¶Æ®¹ðÅ· Ç×»ó Àß ¾²°í ÀÖ¾î¿ä! ¸Þ´ºÃ£±âµµ ½±°í °Ë»öµµ ºü¸£°í º£¸® ±Â¢½",5
"1132","±èÀ±°æ","2020³â 10¿ù 29ÀÏ"," »ç¿ëÇÏ±âÆí¸®ÇÏ°í ÀÌº¥Æ®µµ Âü¿©ÇÒ¼öÀÖ¾î¼­ÁÁ¾Æ¿ä. µé¾î°¡ÀÚ¸¶ÀÚ°èÁÂÁ¶È¸µÇ¼­Æí¸®ÇÕ´Ï´Ù",5
"1133","jungjin Ma","2020³â 10¿ù 29ÀÏ"," °èÁÂÀÌÃ¼½Ã ºñ¹ø±îÁö.´©¸¥ ´ÙÀ½¿¡ ¹Þ´Â »ç¶÷ ÀÌ¸§ÀÌ ¶ß´Ï. Ã³À½¿¡´Â ´çÈ²ÇÞ¾î¿ë ¼ø¼­°¡ °èÁË¹øÈ£ ¹øÀú ´©¸£°í ¼ö½ÅÀÚ°¡ È®ÀÎµÈ ´ÙÀ½¿¡ ±Ý¾×°ú ºñ¹øÀ» ´©¸£¸é È¤½Ã³ª.ÀÌÃ¼ »ç°í¸¦ ÁÙÀÏ¼ö ÀÕÁö ¾ÊÀ»±î½Í³×¿ä",4
"1134","¹ÎÀÌ¸¾","2020³â 10¿ù 29ÀÏ"," ¿©·¯ ÀºÇà ¾ÛÀ» »ç¿ëÁßÀÎµ¥ ¢½NH½º¸¶Æ®¹ðÅ·ÀÌ È®½ÇÈ÷ Á÷°üÀûÀÌ°í »ç¿ëÇÏ±â Æí¸®ÇØ¼­ ÁÖÀºÇàÀ¸·Î »ç¿ëÁßÀÌ¿¡¿ä ´Ù¾çÇÑ ÀÌº¥Æ®´Â ´ýÀÌ±¸¿ä¢½ Å¸ÇàÀÌÃ¼¼ö¼ö·áµµ ¹«·á¶ó¼­ Á¤¸» ÁÁ³×¿ä~",5
"1135","byung gill moon","2020³â 10¿ù 29ÀÏ"," ´õ¾î·Á¿öÁ³À½",1
"1136","±èºÀ½Ä","2020³â 10¿ù 29ÀÏ"," ÄûÁî ÀÌº¥Æ®µµ À¯ÀÍÇÏ±¸¿ä »óÇ°¾È³»³ª ±¹Á¤ °øÈÞÀÏ Á¤º¸µµ žªÀ»¼ö ÀÖ±¸¿ä °£Æí °¡ÀÔÇÏ´Â°Íµµ °¡´ÉÇØ¼­ ¸Å¿ì ÁÁ½À´Ï´Ù. ¾ÕÀ¸·Î Áõ±Ç°ü·Ã »óÇ°µµ ÇÑ¹ø¿¡ ¹ðÅ·ÀÌ¶û °°ÀÌ µÆÀ¸¸é Æí¸®ÇÒ°Í °°¾Æ¿ä",5
"1137","ÀÌ¼±°æ","2020³â 10¿ù 29ÀÏ"," ³óÇù °Å·¡°¡ ¸¹¾Æ NH ½º¸¶Æ® ¹ðÅ· Àß »ç¿ëÇÏ°í ÀÖ¾î¿ä^^°èÁÂÀÌÃ¼³ª ÀÜ¾×È®ÀÎ Àß ÇÏ°í ÀÖ´Âµ¥, ¹ðÅ·¾Û¿¡¼­µµ ÀÔÃâ±Ý¾Ë¸²À» ¼³Á¤ÇÒ ¼ö ÀÖ¾úÀ¸¸é ÁÁ°Ú½À´Ï´Ù^^",5
"1138","À¯Ãá¹Ì","2020³â 10¿ù 29ÀÏ"," »ç¿ëÇÏ±â ÆíÇØ¿ä Æ¯È÷ ´Ù¸¥ ¾Û µé¾î°¡Áö ¾Ê¾Æµµ Ä«µå¿Í °ü·ÃµÈ ¸ðµÎ ¾÷¹« °¡´ÉÇÏ°í ´Ù¸¥ ¾îÇÃ»ç¿ëÇÏÁö ¾Ê¾Æµµ ¹ðÅ·°ü¸®´Â ¹°·Ð °ø°ú±Ý, º¸¾È ¹× ±ÝÀ¶ »óÇ° ¾÷¹«µµ °¡´ÉÇØ¼­ ÁÁ¾Æ¿ä ¹«¾ùº¸´Ù ÀÌ ¸¹Àº ±â´ÉÀÌ ÀÖ´Âµ¥µµ ºÒ±¸ÇÏ°í ¹ö¹÷°Å¸®Áö ¾Ê°í ´À¸®Áö ¾Ê°Ô ÀÌ¿ë°¡´ÉÇØ¼­ ÁÁ¾Æ¿ä",5
